date,precipitation,temp_max,temp_min,wind,weather,month,RF_Prediction,LR_Prediction,Condition
2012-09-17,0.0,27.8,11.7,2.2,fog,9,23.2005,21.448787922582703,Sunny ☀️
2012-09-18,0.0,27.8,11.7,1.4,sun,9,27.36700000000001,21.646596544588228,Sunny ☀️
2012-09-19,0.0,23.9,11.7,1.9,drizzle,9,24.790000000000028,21.522966155834773,Sunny ☀️
2012-09-20,0.0,19.4,10.0,2.5,drizzle,9,19.849000000000018,19.2086701611437,Sunny ☀️
2012-09-21,0.0,16.1,12.8,2.1,drizzle,9,18.759999999999977,22.875004283277875,Sunny ☀️
2012-09-22,0.3,19.4,11.7,1.1,rain,9,20.631000000000025,21.671343977264943,Rainy 🌧️
2012-09-23,0.0,19.4,10.0,1.4,fog,9,21.20000000000001,19.4806570164013,Sunny ☀️
2012-09-24,0.0,21.1,10.0,1.8,fog,9,21.571999999999967,19.381752705398537,Sunny ☀️
2012-09-25,0.0,19.4,11.1,1.7,sun,9,22.074999999999985,20.80796906609371,Sunny ☀️
2012-09-26,0.0,19.4,9.4,1.7,drizzle,9,20.189000000000032,18.64202953790678,Sunny ☀️
2012-09-27,0.0,22.8,10.0,1.7,drizzle,9,21.883999999999983,19.406478783149225,Sunny ☀️
2012-09-28,0.0,25.0,12.2,1.1,rain,9,24.855999999999995,22.357815815542338,Sunny ☀️
2012-09-29,0.0,20.6,12.2,4.3,sun,9,21.64899999999998,21.566581327520232,Sunny ☀️
2012-09-30,0.0,21.1,7.8,3.1,sun,9,19.845999999999968,16.257333128750588,Sunny ☀️
2012-10-01,0.0,23.3,8.9,3.0,sun,10,21.432499999999976,17.603965202208336,Sunny ☀️
2012-10-02,0.0,17.8,10.0,4.1,sun,10,18.363999999999972,18.73346862989522,Sunny ☀️
2012-10-03,0.0,18.9,7.8,7.3,sun,10,18.93900000000003,15.139253575984146,Sunny ☀️
2012-10-04,0.0,18.9,8.3,6.5,sun,10,18.464000000000016,15.974103235691711,Sunny ☀️
2012-10-05,0.0,21.7,8.9,5.7,sun,10,20.57400000000002,16.936361102939685,Sunny ☀️
2012-10-06,0.0,23.9,7.8,5.1,sun,10,20.268000000000008,15.683227286499342,Sunny ☀️
2012-10-07,0.0,23.9,7.8,1.3,sun,10,13.783999999999999,16.62281824102559,Sunny ☀️
2012-10-08,0.0,21.1,7.8,1.9,sun,10,18.387999999999984,16.47446177452145,Sunny ☀️
2012-10-09,0.0,16.1,8.9,1.6,drizzle,10,16.950500000000016,17.950130290718008,Sunny ☀️
2012-10-10,0.0,12.2,8.3,1.4,drizzle,10,13.132000000000012,17.235133200976943,Sunny ☀️
2012-10-11,0.0,13.9,7.2,1.3,drizzle,10,13.635000000000005,15.85836899578315,Sunny ☀️
2012-10-12,2.0,13.9,8.9,4.6,rain,10,13.940000000000012,16.8788092876949,Rainy 🌧️
2012-10-13,4.8,15.6,12.2,3.9,rain,10,16.278999999999993,20.79500854207984,Rainy 🌧️
2012-10-14,16.5,17.8,13.3,3.4,rain,10,17.77399999999998,20.39232799133883,Rainy 🌧️
2012-10-15,7.9,17.2,11.1,4.6,rain,10,15.057000000000011,18.70965077560183,Rainy 🌧️
2012-10-16,0.0,16.1,8.3,5.5,sun,10,17.279999999999987,16.22136401319862,Sunny ☀️
2012-10-17,0.0,14.4,6.1,1.6,sun,10,14.350000000000016,14.382700479586592,Sunny ☀️
2012-10-18,20.8,17.8,6.7,2.0,rain,10,16.147999999999982,11.621043240601475,Rainy 🌧️
2012-10-19,4.8,15.0,9.4,5.3,rain,10,15.074000000000002,16.881413642438762,Rainy 🌧️
2012-10-20,0.5,11.1,6.1,5.7,rain,10,11.817000000000009,13.286546624182673,Rainy 🌧️
2012-10-21,6.4,11.7,4.4,2.7,rain,10,11.90800000000001,10.890250350534435,Rainy 🌧️
2012-10-22,8.9,7.8,3.3,2.6,rain,10,8.664666666666658,9.101562807212662,Rainy 🌧️
2012-10-23,0.0,11.1,5.6,3.0,rain,10,12.413999999999994,13.399494353374884,Sunny ☀️
2012-10-24,7.1,11.7,6.1,2.1,rain,10,12.02800000000001,13.089207810549674,Rainy 🌧️
2012-10-25,0.0,11.7,6.7,1.5,sun,10,12.432000000000015,15.17187580257973,Sunny ☀️
2012-10-26,1.5,11.1,7.2,2.5,rain,10,12.298,15.314502059898073,Rainy 🌧️
2012-10-27,23.1,14.4,9.4,5.1,rain,10,14.046000000000001,13.915586962843323,Rainy 🌧️
2012-10-28,6.1,14.4,10.0,3.8,rain,10,14.407000000000007,17.802553918115017,Rainy 🌧️
2012-10-29,10.9,15.6,10.0,4.9,rain,10,15.202999999999992,16.739674253651696,Rainy 🌧️
2012-10-30,34.5,15.0,12.2,2.8,rain,10,16.421999999999997,16.17334614037703,Rainy 🌧️
2012-10-31,14.5,15.6,11.1,2.7,rain,10,15.433,18.091968640207085,Rainy 🌧️
2012-11-01,9.7,15.0,10.6,3.0,rain,11,15.35,18.09205789122127,Rainy 🌧️
2012-11-02,5.6,15.0,10.6,1.0,rain,11,15.0,19.262133720764975,Rainy 🌧️
2012-11-03,0.5,15.6,11.1,3.6,rain,11,15.749999999999995,20.096620346730134,Rainy 🌧️
2012-11-04,8.1,17.8,12.8,3.8,rain,11,17.420999999999978,20.960860771506617,Rainy 🌧️
2012-11-05,0.8,15.0,7.8,4.0,rain,11,14.243,15.743814386318562,Rainy 🌧️
2012-11-06,0.3,12.8,6.7,3.5,rain,11,12.326999999999977,14.548339159753127,Rainy 🌧️
2012-11-07,0.0,12.2,3.9,3.4,rain,11,11.616999999999996,11.055066226947766,Sunny ☀️
2012-11-08,0.0,10.0,1.1,3.4,rain,11,9.649999999999999,7.487636415816352,Sunny ☀️
2012-11-09,0.0,8.9,1.1,2.0,rain,11,9.489999999999991,7.833801504326024,Sunny ☀️
2012-11-10,0.0,7.8,-0.6,2.2,sun,11,7.508999999999994,5.618409820637713,Sunny ☀️
2012-11-11,15.2,8.9,1.1,3.0,rain,11,9.079999999999988,5.082046831000992,Rainy 🌧️
2012-11-12,3.6,12.8,6.1,3.0,rain,11,12.36799999999998,13.3637814969352,Rainy 🌧️
2012-11-13,5.3,11.1,7.8,2.5,rain,11,12.198999999999995,15.373243543948558,Rainy 🌧️
2012-11-14,0.8,11.1,5.0,2.6,rain,11,11.524,12.52254966369682,Rainy 🌧️
2012-11-15,0.0,9.4,2.8,2.4,drizzle,11,9.768999999999986,9.900836721510188,Sunny ☀️
2012-11-16,5.6,9.4,2.2,1.6,rain,11,9.122999999999987,8.411487820866594,Rainy 🌧️
2012-11-17,6.1,12.2,6.1,5.3,rain,11,12.108000000000018,12.38315837054133,Rainy 🌧️
2012-11-18,7.9,10.0,6.1,4.9,rain,11,10.865000000000004,12.185477878091948,Rainy 🌧️
2012-11-19,54.1,13.3,8.3,6.0,rain,11,13.457999999999984,7.10412830011823,Rainy 🌧️
2012-11-20,3.8,11.1,7.2,4.2,rain,11,11.213000000000006,14.435604979821157,Rainy 🌧️
2012-11-21,11.2,8.3,3.9,5.5,rain,11,8.92099999999999,8.690402039369904,Rainy 🌧️
2012-11-22,0.0,8.9,2.8,1.5,rain,11,9.536999999999988,10.123371421266405,Sunny ☀️
2012-11-23,32.0,9.4,6.1,2.4,rain,11,10.537999999999995,8.832688842305483,Rainy 🌧️
2012-11-24,0.0,8.9,3.9,1.2,rain,11,11.547999999999996,11.599039937462962,Sunny ☀️
2012-11-25,0.0,8.3,1.1,3.6,drizzle,11,8.894999999999992,7.438184260314971,Sunny ☀️
2012-11-26,0.0,9.4,1.7,3.8,fog,11,9.496999999999987,8.153181350056034,Sunny ☀️
2012-11-27,0.0,10.0,1.7,1.5,sun,11,10.016,8.721881138321923,Sunny ☀️
2012-11-28,2.8,9.4,2.2,2.9,rain,11,9.317999999999989,8.551402948810951,Rainy 🌧️
2012-11-29,1.5,12.8,7.8,4.2,rain,11,12.812999999999986,15.579023696141345,Rainy 🌧️
2012-11-30,35.6,15.0,7.8,4.6,rain,11,14.065,9.861485053072922,Rainy 🌧️
2012-12-01,4.1,13.3,8.3,5.5,rain,12,14.266999999999998,15.386641164193875,Rainy 🌧️
2012-12-02,19.6,8.3,7.2,6.2,rain,12,9.907999999999987,11.258143640601075,Rainy 🌧️
2012-12-03,13.0,9.4,7.2,4.4,rain,12,9.987999999999989,12.790690652771378,Rainy 🌧️
2012-12-04,14.2,11.7,7.2,6.2,rain,12,11.107000000000014,12.147898050957513,Rainy 🌧️
2012-12-05,1.5,8.9,4.4,5.0,rain,12,9.922000000000004,10.969751730524534,Rainy 🌧️
2012-12-06,1.5,7.2,6.1,5.1,rain,12,8.630000000000013,13.110965180960772,Rainy 🌧️
2012-12-07,1.0,7.8,3.3,4.6,rain,12,7.530999999999994,9.74955042620841,Rainy 🌧️
2012-12-08,0.0,6.7,3.3,2.0,sun,12,7.588000000000006,10.557197782977564,Sunny ☀️
2012-12-09,1.5,6.7,2.8,2.1,rain,12,6.574000000000003,9.648276664648044,Rainy 🌧️
2012-12-10,0.5,7.2,5.6,1.8,rain,12,9.052999999999997,13.454654044282723,Rainy 🌧️
2012-12-11,3.0,7.8,5.6,4.5,rain,12,8.84899999999999,12.37512660688609,Rainy 🌧️
2012-12-12,8.1,6.7,4.4,2.0,rain,12,7.7880000000000065,10.624056450387389,Rainy 🌧️
2012-12-13,2.3,7.2,3.3,2.8,rain,12,7.143000000000003,9.980419689894294,Rainy 🌧️
2012-12-14,7.9,6.1,1.1,1.7,rain,12,5.307999999999995,6.526717701856249,Rainy 🌧️
2012-12-15,5.3,4.4,0.6,5.1,snow,12,5.035999999999994,5.477390292283824,Rainy 🌧️
2012-12-16,22.6,6.7,3.3,5.5,snow,12,8.132999999999994,5.967998085026437,Rainy 🌧️
2012-12-17,2.0,8.3,1.7,9.5,rain,12,7.217999999999994,6.334671960526846,Rainy 🌧️
2012-12-18,3.3,3.9,0.6,5.3,snow,12,4.706999999999993,5.757476807284826,Rainy 🌧️
2012-12-19,13.7,8.3,1.7,5.8,snow,12,7.445999999999991,5.321735614863456,Rainy 🌧️
2012-12-20,13.2,7.2,0.6,3.7,rain,12,7.511999999999993,4.521877632309074,Rainy 🌧️
2012-12-21,1.8,8.3,-1.7,1.7,rain,12,7.241999999999995,3.96438083575711,Rainy 🌧️
2012-12-22,3.3,8.3,3.9,3.5,rain,12,8.358999999999991,10.40701705563071,Rainy 🌧️
2012-12-23,6.6,7.2,3.3,2.5,rain,12,6.696000000000003,9.346089781566238,Rainy 🌧️
2012-12-24,0.3,5.6,2.8,2.8,rain,12,6.488000000000004,9.67291732269464,Rainy 🌧️
2012-12-25,13.5,5.6,2.8,4.2,snow,12,6.459000000000008,7.15179700886923,Rainy 🌧️
2012-12-26,4.6,6.7,3.3,4.9,rain,12,7.100000000000003,9.082202586052045,Rainy 🌧️
2012-12-27,4.1,7.8,3.3,3.2,rain,12,7.497999999999991,9.584930575439385,Rainy 🌧️
2012-12-28,0.0,8.3,3.9,1.7,rain,12,8.42299999999999,11.39582526147208,Sunny ☀️
2012-12-29,1.5,5.0,3.3,1.7,rain,12,5.838999999999999,10.384222013352847,Rainy 🌧️
2012-12-30,0.0,4.4,0.0,1.8,drizzle,12,5.007999999999995,6.402179089645494,Sunny ☀️
2012-12-31,0.0,3.3,-1.1,2.0,drizzle,12,4.207000000000005,4.951236651199629,Sunny ☀️
2013-01-01,0.0,5.0,-2.8,2.7,sun,1,4.290000000000001,3.48764173836957,Sunny ☀️
2013-01-02,0.0,6.1,-1.1,3.2,sun,1,6.157000000000007,5.529950877803044,Sunny ☀️
2013-01-03,4.1,6.7,-1.7,3.0,rain,1,6.722000000000005,4.1393995135320925,Rainy 🌧️
2013-01-04,2.5,10.0,2.2,2.8,rain,1,9.059,9.421402699511278,Rainy 🌧️
2013-01-05,3.0,6.7,4.4,3.1,rain,1,7.555000000000008,12.067820364522575,Rainy 🌧️
2013-01-06,2.0,7.2,2.8,3.0,rain,1,7.606999999999999,10.218784456877938,Rainy 🌧️
2013-01-07,2.3,10.0,4.4,7.3,rain,1,9.295,11.144663633669396,Rainy 🌧️
2013-01-08,16.3,11.7,5.6,6.3,rain,1,11.481000000000018,10.6140522081445,Rainy 🌧️
2013-01-09,38.4,10.0,1.7,5.1,rain,1,10.08,2.300442738025545,Rainy 🌧️
2013-01-10,0.3,3.3,-0.6,2.1,snow,1,3.286000000000005,6.389547970187324,Rainy 🌧️
2013-01-11,0.0,2.8,-2.8,1.9,drizzle,1,3.4530000000000034,3.6854503603750963,Sunny ☀️
2013-01-12,0.0,2.8,-3.9,2.0,sun,1,4.461000000000006,2.259233999679922,Sunny ☀️
2013-01-13,0.0,2.2,-4.4,1.5,sun,1,1.4189999999999992,1.745823350731337,Sunny ☀️
2013-01-14,0.0,3.3,-2.2,1.3,sun,1,4.009000000000004,4.598256072121686,Sunny ☀️
2013-01-15,0.0,6.7,-0.6,2.3,sun,1,6.0310000000000015,6.3895266152613,Sunny ☀️
2013-01-16,0.0,6.1,-3.9,1.8,drizzle,1,5.026000000000007,2.308686155181303,Sunny ☀️
2013-01-17,0.0,3.9,-2.8,1.0,drizzle,1,3.5360000000000027,3.9079850601313137,Sunny ☀️
2013-01-18,0.0,3.3,-1.1,1.3,drizzle,1,3.3680000000000048,5.999746355066169,Sunny ☀️
2013-01-19,0.0,1.1,-0.6,1.9,drizzle,1,2.291999999999998,6.488430926264063,Sunny ☀️
2013-01-20,0.0,3.3,-0.6,2.1,drizzle,1,3.2730000000000046,6.438978770762681,Sunny ☀️
2013-01-21,0.0,2.2,-1.7,1.1,drizzle,1,3.7970000000000037,5.284749265325106,Sunny ☀️
2013-01-22,0.0,3.3,-1.7,0.6,drizzle,1,3.621500000000005,5.40837965407856,Sunny ☀️
2013-01-23,5.1,7.2,2.2,3.1,rain,1,7.368000000000004,8.918824194606104,Rainy 🌧️
2013-01-24,5.8,7.2,1.1,2.6,rain,1,7.4700000000000015,7.525625765739241,Rainy 🌧️
2013-01-25,3.0,10.6,2.8,2.1,rain,1,6.742999999999995,10.276549821382961,Rainy 🌧️
2013-01-26,2.3,8.3,3.9,4.5,rain,1,8.031999999999995,11.1999527729867,Rainy 🌧️
2013-01-27,1.8,5.6,3.9,4.5,rain,1,6.577000000000007,11.282337440612295,Rainy 🌧️
2013-01-28,7.9,6.1,3.3,3.2,rain,1,6.680000000000012,9.834234261096558,Rainy 🌧️
2013-01-29,4.3,8.3,5.0,3.9,rain,1,8.67499999999999,12.420260851932944,Rainy 🌧️
2013-01-30,3.6,8.9,6.7,3.9,rain,1,10.189999999999989,14.701538914795709,Rainy 🌧️
2013-01-31,3.0,9.4,7.2,4.0,rain,1,9.639999999999988,15.412715475897771,Rainy 🌧️
2013-02-01,0.3,11.7,5.0,2.9,rain,2,11.218000000000009,13.247014683207194,Rainy 🌧️
2013-02-02,0.0,6.1,2.8,2.0,drizzle,2,7.50300000000001,10.715999617649802,Sunny ☀️
2013-02-03,2.3,8.9,2.8,2.9,rain,2,8.580999999999992,10.114495446815841,Rainy 🌧️
2013-02-04,0.0,10.6,6.7,2.6,rain,2,12.073000000000002,15.53656324522155,Sunny ☀️
2013-02-05,3.3,10.0,6.7,5.1,rain,2,10.425999999999998,14.374672495125347,Rainy 🌧️
2013-02-06,1.0,10.6,6.1,4.5,rain,2,10.048999999999992,14.137549187464789,Rainy 🌧️
2013-02-07,1.3,9.4,3.3,4.1,rain,2,9.105999999999986,10.619592886760783,Rainy 🌧️
2013-02-08,0.0,7.8,2.2,1.3,sun,2,8.775999999999994,10.124632916662193,Sunny ☀️
2013-02-09,0.3,8.3,4.4,1.3,rain,2,9.31099999999999,12.878182681975801,Rainy 🌧️
2013-02-10,0.0,8.9,1.7,2.0,drizzle,2,9.089999999999996,9.314509334705319,Sunny ☀️
2013-02-11,0.3,8.3,4.4,1.4,rain,2,9.260999999999989,12.853456604225112,Rainy 🌧️
2013-02-12,1.0,11.1,7.2,5.6,rain,2,11.205000000000002,15.267052615151677,Rainy 🌧️
2013-02-13,2.3,9.4,7.2,4.1,rain,2,9.99499999999999,15.423743645585489,Rainy 🌧️
2013-02-14,1.0,9.4,5.6,2.2,rain,2,9.388999999999989,14.06920793802864,Rainy 🌧️
2013-02-15,0.0,13.3,5.0,2.4,drizzle,2,13.12799999999998,13.420075872536007,Sunny ☀️
2013-02-16,0.0,11.1,3.9,5.6,rain,2,11.302000000000012,11.227351101569417,Sunny ☀️
2013-02-17,0.0,9.4,4.4,3.4,rain,2,11.219000000000001,12.408365849786652,Sunny ☀️
2013-02-18,0.0,7.8,3.9,1.9,rain,2,8.900999999999994,12.142215978344975,Sunny ☀️
2013-02-19,0.0,10.6,1.7,3.4,sun,2,10.583,8.968344246195647,Sunny ☀️
2013-02-20,1.5,7.8,1.1,2.1,rain,2,7.845999999999992,8.278180008835394,Rainy 🌧️
2013-02-21,0.5,6.7,3.9,6.2,rain,2,9.964,10.996609967439674,Rainy 🌧️
2013-02-22,9.4,7.8,3.9,8.1,rain,2,8.201999999999993,9.060367406440937,Rainy 🌧️
2013-02-23,0.3,10.0,3.9,4.6,rain,2,11.373000000000017,11.425181078500966,Rainy 🌧️
2013-02-24,0.0,8.9,5.0,5.5,rain,2,10.429999999999993,12.65356746226459,Sunny ☀️
2013-02-25,2.3,10.6,3.3,7.1,rain,2,7.883000000000001,9.713041218988867,Rainy 🌧️
2013-02-26,0.5,8.9,3.9,3.8,rain,2,9.313999999999988,11.590035833456255,Rainy 🌧️
2013-02-27,4.6,10.0,4.4,1.8,rain,2,9.643000000000002,12.04604415164222,Rainy 🌧️
2013-02-28,8.1,11.7,6.7,3.8,rain,2,11.637000000000002,13.905218696678604,Rainy 🌧️
2013-03-01,4.1,15.0,11.1,5.4,rain,3,15.084999999999996,19.69505563821283,Rainy 🌧️
2013-03-02,0.8,13.9,5.0,4.5,rain,3,12.328000000000007,12.689428484333117,Rainy 🌧️
2013-03-03,0.0,11.1,2.2,2.8,sun,3,11.894999999999996,9.674157463164402,Sunny ☀️
2013-03-04,0.0,13.3,0.0,3.9,sun,3,12.38699999999998,6.599190042017836,Sunny ☀️
2013-03-05,0.0,9.4,6.1,2.4,rain,3,10.999999999999995,14.74198186824306,Sunny ☀️
2013-03-06,11.9,7.2,5.0,4.1,rain,3,9.133000000000012,10.959393174047644,Rainy 🌧️
2013-03-07,7.4,12.2,5.0,2.5,rain,3,12.117000000000017,12.096472426689063,Rainy 🌧️
2013-03-08,0.0,11.7,2.2,2.6,drizzle,3,12.091000000000008,9.723609618665783,Sunny ☀️
2013-03-09,0.0,12.8,1.1,1.3,fog,3,12.203999999999985,8.643558346480281,Sunny ☀️
2013-03-10,0.8,7.8,3.9,1.6,rain,3,8.317999999999989,12.004994456158666,Rainy 🌧️
2013-03-11,1.3,10.6,6.1,1.1,rain,3,11.039000000000005,14.84922074317549,Rainy 🌧️
2013-03-12,2.0,12.8,10.0,5.7,rain,3,13.708999999999987,18.565402726043775,Rainy 🌧️
2013-03-13,2.3,11.7,9.4,3.7,rain,3,13.288000000000018,18.246044235239786,Rainy 🌧️
2013-03-14,2.8,11.7,9.4,3.0,rain,3,14.066000000000006,18.33674211186903,Rainy 🌧️
2013-03-15,0.0,14.4,8.9,4.3,rain,3,14.967000000000015,17.839616202111348,Sunny ☀️
2013-03-16,4.3,10.6,4.4,6.4,rain,3,10.15100000000001,10.878491088448374,Rainy 🌧️
2013-03-17,0.0,8.9,3.9,6.1,sun,3,12.519000000000014,11.024136425578535,Sunny ☀️
2013-03-18,0.0,11.7,3.9,5.9,rain,3,12.513000000000012,11.073588581079916,Sunny ☀️
2013-03-19,11.7,12.8,1.7,3.4,rain,3,11.525999999999986,6.960958736519268,Rainy 🌧️
2013-03-20,9.9,11.1,4.4,7.6,rain,3,10.46000000000001,9.659069878033407,Rainy 🌧️
2013-03-21,8.1,10.0,2.2,4.9,snow,3,9.587,7.820278214865238,Rainy 🌧️
2013-03-22,0.0,9.4,0.6,2.2,sun,3,12.854000000000015,7.783982609022026,Sunny ☀️
2013-03-23,0.0,10.0,1.1,2.6,sun,3,10.602000000000002,8.3221193357213,Sunny ☀️
2013-03-24,0.0,12.2,0.6,2.1,sun,3,12.223000000000013,7.808708686772717,Sunny ☀️
2013-03-25,0.0,16.7,4.4,2.8,sun,3,16.12200000000001,12.477138029053371,Sunny ☀️
2013-03-26,0.0,16.7,6.1,1.7,sun,3,16.04700000000003,14.915064412497896,Sunny ☀️
2013-03-27,0.3,13.3,7.2,1.6,rain,3,13.44099999999999,16.29184997261771,Rainy 🌧️
2013-03-28,2.0,16.1,8.3,1.3,rain,3,15.70499999999999,17.487410618887242,Rainy 🌧️
2013-03-29,0.0,18.3,7.8,2.5,rain,3,17.97899999999997,16.8831953186793,Sunny ☀️
2013-03-30,0.0,20.0,5.6,4.4,drizzle,3,17.581999999999994,13.610419275527207,Sunny ☀️
2013-03-31,0.0,20.6,6.7,2.9,sun,3,17.966999999999988,15.382800724732052,Sunny ☀️
2013-04-01,0.0,17.2,8.3,3.6,sun,4,18.978900000000007,17.16866521388631,Sunny ☀️
2013-04-02,0.0,13.9,8.9,2.2,sun,4,20.57749999999999,18.279279547638428,Sunny ☀️
2013-04-03,0.0,16.7,7.8,1.6,sun,4,17.07000000000002,17.02614573119809,Sunny ☀️
2013-04-04,8.4,14.4,10.0,3.0,rain,4,14.475000000000009,18.098898792467367,Rainy 🌧️
2013-04-05,18.5,13.9,10.0,5.6,rain,4,13.946000000000003,15.791850484912365,Rainy 🌧️
2013-04-06,12.7,12.2,7.2,5.0,rain,4,12.433000000000003,13.328439284742014,Rainy 🌧️
2013-04-07,39.1,8.3,5.0,3.9,rain,4,9.52599999999999,6.447535123479167,Rainy 🌧️
2013-04-08,0.8,13.3,6.1,3.1,rain,4,13.441999999999984,14.357499568549844,Rainy 🌧️
2013-04-09,0.0,12.2,6.1,2.4,sun,4,13.679000000000023,14.662397581005633,Sunny ☀️
2013-04-10,9.4,15.0,8.9,6.4,rain,4,14.464999999999996,15.691952530748205,Rainy 🌧️
2013-04-11,1.5,12.2,6.7,3.8,rain,4,12.602000000000016,14.833527734861619,Rainy 🌧️
2013-04-12,9.7,7.8,4.4,4.6,rain,4,8.797999999999993,10.354221790366942,Rainy 🌧️
2013-04-13,9.4,10.6,3.3,5.7,rain,4,10.13000000000001,8.730175452740216,Rainy 🌧️
2013-04-14,5.8,12.8,4.4,2.3,rain,4,12.154999999999994,11.565521986112481,Rainy 🌧️
2013-04-15,0.0,13.9,4.4,2.4,fog,4,14.164000000000014,12.496458052818706,Sunny ☀️
2013-04-16,0.3,13.9,3.3,2.6,rain,4,12.47988888888889,10.996084813797482,Rainy 🌧️
2013-04-17,0.0,15.0,3.9,3.3,drizzle,4,15.861999999999993,11.636882315360449,Sunny ☀️
2013-04-18,5.3,11.7,6.7,4.0,rain,4,12.800000000000013,14.157952105405705,Rainy 🌧️
2013-04-19,20.6,13.3,9.4,4.9,rain,4,13.469999999999981,14.85446817989725,Rainy 🌧️
2013-04-20,0.0,13.9,8.3,5.8,sun,4,14.980500000000012,16.62469150337111,Sunny ☀️
2013-04-21,3.3,12.2,6.7,4.1,rain,4,12.33000000000002,14.4627646981574,Rainy 🌧️
2013-04-22,0.0,16.1,5.0,4.3,sun,4,16.011999999999986,12.791111820798026,Sunny ☀️
2013-04-23,0.0,17.8,3.9,2.8,sun,4,16.840666666666646,11.760512704113903,Sunny ☀️
2013-04-24,0.0,21.1,6.1,3.0,sun,4,19.831999999999972,14.514041114501488,Sunny ☀️
2013-04-25,0.0,21.7,6.7,1.1,sun,4,19.725000000000026,15.74828583700706,Sunny ☀️
2013-04-26,0.0,20.6,8.3,2.2,fog,4,19.18499999999998,17.514830302395982,Sunny ☀️
2013-04-27,0.0,13.9,10.6,5.9,sun,4,16.14600000000002,19.530354199049796,Sunny ☀️
2013-04-28,1.0,15.0,9.4,5.2,rain,4,15.121000000000002,18.00976891756855,Rainy 🌧️
2013-04-29,3.8,13.9,6.7,4.2,rain,4,13.570000000000014,14.355653952781113,Rainy 🌧️
2013-04-30,0.0,12.8,4.4,2.4,sun,4,14.164000000000014,12.496458052818706,Sunny ☀️
2013-05-01,0.0,18.3,3.3,3.1,sun,5,17.24866666666664,10.842300938381959,Sunny ☀️
2013-05-02,0.0,20.6,6.7,4.0,sun,5,18.622999999999973,14.951645294999599,Sunny ☀️
2013-05-03,0.0,21.7,9.4,4.9,sun,5,20.96360000000001,18.169132198834387,Sunny ☀️
2013-05-04,0.0,25.0,11.1,6.5,sun,5,22.761000000000003,19.939454483010262,Sunny ☀️
2013-05-05,0.0,28.9,11.7,5.3,sun,5,25.16300000000003,21.000616661261,Sunny ☀️
2013-05-06,0.0,30.6,12.2,2.0,sun,5,29.274499999999968,22.45361826473583,Sunny ☀️
2013-05-07,0.0,20.6,11.1,3.3,sun,5,20.59549999999998,20.730688971032368,Sunny ☀️
2013-05-08,0.0,19.4,11.1,1.9,sun,5,20.109000000000027,21.07685405954204,Sunny ☀️
2013-05-09,0.0,22.8,10.0,1.3,sun,5,22.428333333333327,19.8237202431017,Sunny ☀️
2013-05-10,0.0,26.1,9.4,1.0,sun,5,22.7,19.133449231111328,Sunny ☀️
2013-05-11,0.0,27.2,12.2,2.6,sun,5,25.911399999999986,22.305261798231687,Sunny ☀️
2013-05-12,6.6,21.7,13.9,3.9,rain,5,21.304000000000016,23.062284703001765,Rainy 🌧️
2013-05-13,3.3,18.9,9.4,5.0,rain,5,17.388000000000012,17.60066731475476,Rainy 🌧️
2013-05-14,0.0,18.3,7.8,2.4,sun,5,18.138999999999978,16.748752821955136,Sunny ☀️
2013-05-15,1.0,17.2,8.9,2.3,rain,5,16.111,18.010199847399118,Rainy 🌧️
2013-05-16,0.0,21.7,12.2,2.7,fog,5,22.991400000000002,22.280535720480994,Sunny ☀️
2013-05-17,0.5,17.2,11.7,3.7,rain,5,18.358000000000015,21.313849237646455,Rainy 🌧️
2013-05-18,0.0,16.7,11.1,2.9,sun,5,20.46980000000001,20.82959328203513,Sunny ☀️
2013-05-19,0.0,18.3,10.6,2.3,sun,5,21.27220000000002,20.34090871083724,Sunny ☀️
2013-05-20,0.0,19.4,9.4,1.8,sun,5,22.682000000000002,18.935640609105803,Sunny ☀️
2013-05-21,13.7,15.6,8.3,4.8,rain,5,14.795999999999983,14.53502810069926,Rainy 🌧️
2013-05-22,13.7,11.1,7.2,3.0,rain,5,11.456000000000003,13.57860721726721,Rainy 🌧️
2013-05-23,4.1,12.2,6.7,1.9,rain,5,13.390000000000017,14.795338653234218,Rainy 🌧️
2013-05-24,0.3,16.7,8.9,2.7,rain,5,17.54400000000001,18.026634071072188,Rainy 🌧️
2013-05-25,0.0,17.8,10.0,2.7,sun,5,20.026666666666664,19.47755515459203,Sunny ☀️
2013-05-26,1.5,18.3,10.6,2.2,rain,5,18.19999999999998,20.118480785711142,Rainy 🌧️
2013-05-27,9.7,16.7,11.1,3.1,rain,5,16.087000000000014,19.181878574597185,Rainy 🌧️
2013-05-28,0.5,17.2,11.7,2.8,rain,5,18.53300000000001,21.53638393740267,Rainy 🌧️
2013-05-29,5.6,16.1,9.4,4.0,rain,5,15.188999999999998,17.468958621183926,Rainy 🌧️
2013-05-30,0.0,16.7,9.4,5.3,sun,5,19.155000000000022,18.07022788783162,Sunny ☀️
2013-05-31,0.0,19.4,11.1,2.5,sun,5,19.897166666666692,20.928497593037896,Sunny ☀️
2013-06-01,0.0,22.8,12.2,2.5,sun,6,24.537650000000003,22.25040358874495,Sunny ☀️
2013-06-02,1.0,20.6,12.2,3.1,rain,6,21.00599999999997,21.93727778698961,Rainy 🌧️
2013-06-03,0.0,22.2,11.1,2.9,sun,6,22.658416666666675,20.750008994797703,Sunny ☀️
